DateTime,Power(MW),Supply(MW),Demand(MW),T-1-R,T-1-Y,T-1-B,T-2-R,T-2-Y,T-2-B,T-3-R,T-3-Y,T-3-B,T-4-R,T-4-Y,T-4-B,T-1(MW),T-2(MW),T-3(MW),T-4(MW)
2021-07-16 00:00:00,33,22.8,22.8,186,341,372,254,323,272,349,352,336,240,241,242,6.3,5.3,6.6,4.6
2021-07-16 01:00:00,33,22.4,22.4,270,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 02:00:00,33,22.4,22.4,270,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 03:00:00,33,22.4,22.4,270,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 04:00:00,33,22.4,22.4,270,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 05:00:00,33,22.4,22.4,270,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 06:00:00,33,22.4,22.4,370,328,352,247,316,268,345,348,337,240,239,240,6,5.2,6.6,4.6
2021-07-16 07:00:00,33,20,20,286,286,286,256,256,256,313,313,313,202,202,202,5.5,4.8,5.9,3.8
2021-07-16 08:00:00,33,20,20,286,286,286,256,256,256,313,313,313,202,202,202,5.5,4.8,5.9,3.8
2021-07-16 09:00:00,33,20,20,286,286,286,256,256,256,316,316,316,204,204,204,5.5,4.8,5.9,3.8
2021-07-16 10:00:00,33,21.2,21.2,276,276,276,328,328,328,332,332,332,200,200,200,5.2,6.1,6.2,3.7
2021-07-16 11:00:00,33,21.2,21.2,276,276,276,328,328,328,332,332,332,200,200,200,5.2,6.1,6.2,3.7
2021-07-16 12:00:00,33,21.2,21.2,276,276,276,322,322,322,332,332,332,200,200,200,5.2,6.1,6.2,3.7
2021-07-16 13:00:00,33,21.2,21.2,276,276,276,323,323,322,332,332,332,200,200,200,5.2,6.2,6.2,3.7
2021-07-16 14:00:00,33,21.2,21.2,274,274,274,287,287,287,305,305,305,210,210,210,5.1,5.3,5.7,3.9
2021-07-16 15:00:00,33,21.3,21.3,106,106,106,107,107,107,133,133,133,80,80,80,5.3,5.4,6.6,4
2021-07-16 16:00:00,33,21.4,21.4,120,120,120,102,102,102,130,130,130,77,77,77,6,5.1,6.5,3.8
2021-07-16 17:00:00,33,19.6,19.6,107,107,107,102,102,102,112,112,112,70,70,70,5.4,5.1,5.6,3.5
2021-07-16 18:00:00,33,19.6,19.6,107,107,107,104,104,104,110,110,110,70,70,70,5.4,5.2,5.5,3.5
2021-07-16 19:00:00,33,22.4,22.4,122,122,122,117,117,117,124,124,124,85,85,85,6.1,5.8,6.2,4.3
2021-07-16 19:30:00,33,22.1,22.1,120,120,120,120,120,120,114,114,114,87,87,87,6,6,5.7,4.4
2021-07-16 20:00:00,33,22.1,22.1,120,120,120,120,120,120,114,114,114,87,87,87,6,6,5.7,4.4
2021-07-16 21:00:00,33,22.7,22.7,126,126,126,120,120,120,117,117,117,92,92,92,6.3,6,5.8,4.6
2021-07-16 22:00:00,33,22.4,22.4,126,126,126,112,112,112,118,118,118,92,92,92,6.3,5.6,5.9,4.6
2021-07-16 23:00:00,33,22.4,22.4,126,126,126,112,112,112,118,118,118,92,92,92,6.3,5.6,5.9,4.6
2021-07-17 00:00:00,30,20.3,20.3,112,112,112,88,88,88,116,116,116,90,90,90,5.6,4.4,5.8,4.5
2021-07-17 01:00:00,33,20.3,20.3,112,112,112,88,88,88,116,116,116,90,90,90,5.6,4.4,5.8,4.5
2021-07-17 02:00:00,33,20.3,20.3,112,112,112,88,88,88,116,116,116,90,90,90,5.6,4.4,5.8,4.5
2021-07-17 03:00:00,28,20.3,20.3,112,112,112,88,88,88,116,116,116,90,90,90,5.6,4.4,5.8,4.5
2021-07-17 03:00:00,28,20.3,20.3,112,112,112,88,88,88,116,116,116,90,90,90,5.6,4.4,5.8,4.5
2021-07-17 04:00:00,28,19.1,19.1,106,106,106,86,86,86,110,110,110,80,80,80,5.3,11.3,5.5,4
2021-07-17 05:00:00,28,19.1,19.1,106,106,106,86,86,86,110,110,110,80,80,80,5.3,4.3,5.5,4
2021-07-17 06:00:00,28,19.1,19.1,106,106,106,86,86,86,110,110,110,80,80,80,5.3,4.3,5.5,4
2021-07-17 07:00:00,28,18.7,18.7,106,106,106,86,86,86,102,102,102,80,80,80,5.3,4.3,5.2,4
2021-07-17 08:00:00,33,20.3,20.3,116,116,116,100,100,100,118,118,118,72,72,72,5.8,5,5.9,3.6
2021-07-17 09:00:00,33,20.1,20.1,116,116,116,90,90,90,125,125,125,70,70,70,5.8,4.5,6.3,3.5
2021-07-17 10:00:00,33,20.8,20.8,120,120,120,110,110,110,120,120,120,65,65,65,6,5.5,6,3.3
2021-07-17 11:00:00,33,21.6,21.6,112,112,112,124,124,124,126,126,126,70,70,70,5.6,6.2,6.3,3.5
2021-07-17 12:00:00,33,22,22,122,122,122,118,118,118,127,127,127,72,72,72,6.1,5.9,6.4,3.6
2021-07-17 13:00:00,33,20.7,20.7,112,112,112,116,116,116,114,114,114,77,77,77,5.6,5.6,5.7,3.8
2021-07-17 14:00:00,33,21,21,120,120,120,110,110,110,120,120,120,77,77,77,6,5.5,6,3.8
2021-07-17 15:00:00,33,21.5,21.5,120,120,120,120,120,120,120,120,120,70,70,70,6,6,6,3.5
2021-07-17 16:00:00,33,21.5,21.5,120,120,120,120,120,120,120,120,120,70,70,70,6,6,6,3.5
2021-07-17 17:00:00,33,20.5,20.5,110,110,110,120,120,120,110,110,110,70,70,70,5.5,6,5.5,3.5
2021-07-17 18:00:00,33,19,19,100,100,100,100,100,100,110,110,110,70,70,70,5,5,5.5,3.5
2021-07-17 19:00:00,33,21,21,110,110,110,110,110,110,120,120,120,80,80,80,5.5,5.5,6,4
2021-07-17 19:30:00,33,21,21,110,110,110,110,110,110,120,120,120,80,80,80,5.5,5.5,6,4
2021-07-17 20:00:00,33,21.5,21.5,110,110,110,120,120,120,120,120,120,80,80,80,5.5,6,6,4
2021-07-17 21:00:00,33,22,22,110,110,110,120,120,120,130,130,130,80,80,80,5.5,6,6.5,4
2021-07-17 22:00:00,33,23.3,23.3,126,126,126,120,120,120,130,130,130,90,90,90,6.3,6,6.5,4.5
2021-07-17 23:00:00,33,23.3,23.3,126,126,126,120,120,120,130,130,130,90,90,90,6.3,6,6.5,4.5
2021-07-18 00:00:00,30,22.2,22.2,120,120,120,104,104,104,130,130,130,90,90,90,6,5.2,6.5,4.5
2021-07-18 01:00:00,33,21.7,21.7,122,122,122,94,94,94,130,130,130,88,88,88,6.1,4.7,6.5,4.4
2021-07-18 02:00:00,33,21.1,21.1,120,120,120,90,90,90,128,128,128,87,87,87,6,4.5,6.7,4.2
2021-07-18 03:00:00,33,20.5,20.5,116,116,116,88,88,88,126,126,126,80,80,80,5.8,4.4,6.3,4
2021-07-18 04:00:00,33,19.4,19.4,104,104,104,84,84,84,120,120,120,80,80,80,5.2,4.2,6,4
2021-07-18 05:00:00,33,19.4,19.4,104,104,104,84,84,84,120,120,120,80,80,80,5.2,4.2,6,4
2021-07-18 06:00:00,33,18.5,18.5,100,100,100,100,100,100,100,100,100,70,70,70,5,5,5,3.5
2021-07-18 07:00:00,33,18.5,18.5,100,100,100,100,100,100,100,100,100,70,70,70,5,5,5,3.5
2021-07-18 08:00:00,33,20,20,110,110,110,100,100,100,120,120,120,70,70,70,5.5,5,6,3.5
2021-07-18 09:00:00,33,19.5,19.5,90,90,90,120,120,120,110,110,110,70,70,70,4.5,6,5.5,3.5
2021-07-18 10:00:00,33,19.5,19.5,90,90,90,120,120,120,110,110,110,70,70,70,4.5,6,5.5,3.5
2021-07-18 11:00:00,33,19.5,19.5,90,90,90,120,120,120,110,110,110,70,70,70,4.5,6,5.5,3.5
2021-07-18 12:00:00,33,20.5,20.5,100,100,100,120,120,120,120,120,120,70,70,70,5,6,6,3.5
2021-07-18 13:00:00,33,19,19,100,100,100,120,120,120,120,120,120,40,40,40,5,6,6,2
2021-07-18 14:00:00,33,21,21,100,100,100,120,120,120,120,120,120,80,80,80,5,6,6,4
2021-07-18 15:00:00,33,21.6,21.6,106,106,106,124,124,124,127,127,127,74,74,74,5.3,6.2,6.4,3.7
2021-07-18 16:00:00,33,20.6,20.6,102,102,102,120,120,120,120,120,120,70,70,70,5.1,6,6,3.5
2021-07-18 17:00:00,33,19.7,19.7,97,97,97,108,108,108,110,110,110,66,66,66,4.8,5.4,5.5,3.3
2021-07-18 18:00:00,33,19.9,19.9,106,106,106,112,112,112,112,112,112,68,68,68,5.3,5.6,5.6,3.4
2021-07-18 19:00:00,33,22.2,22.2,118,118,118,126,126,126,120,120,120,80,80,80,5.9,6.3,6,4
2021-07-18 19:30:00,33,19.3,22.5,54,54,54,130,130,130,120,120,120,82,82,82,2.7,6.5,6,4.1
2021-07-18 20:00:00,33,19.3,22.5,54,54,54,130,130,130,120,120,120,82,82,82,2.7,6.5,6,4.1
2021-07-18 21:00:00,33,22,23,120,120,120,130,130,131,125,124,123,85,83,85,6,6.4,6.5,4.2
2021-07-18 22:00:00,33,22,22,115,115,115,120,120,120,130,130,130,86,86,86,5.7,6,6.5,4.6
2021-07-18 23:00:00,33,22,22,120,120,120,120,120,120,130,130,130,90,90,90,6,6,6.5,4.5
2021-07-19 00:00:00,33,22.5,22.5,130,130,130,100,100,100,130,130,130,90,90,90,6.5,5,6.5,4.5
2021-07-19 01:00:00,33,22.5,22.5,130,130,130,100,100,100,130,130,130,90,90,90,6.5,5,6.5,4.5
2021-07-19 02:00:00,33,22,22,130,130,130,100,100,100,130,130,130,90,90,90,6.5,5,6.5,4
2021-07-19 03:00:00,33,20,20,110,110,110,90,90,90,120,120,120,80,80,80,5.5,4.5,6,4
2021-07-19 04:00:00,33,19.5,19.5,110,110,110,80,80,80,120,120,120,80,80,80,5.5,4,6,4
2021-07-19 05:00:00,33,19.5,19.5,110,110,110,80,80,80,120,120,120,80,80,80,5.5,4,6,4
2021-07-19 06:00:00,33,19.5,19.5,110,110,110,80,80,80,120,120,120,80,80,80,5.5,4,6,4
2021-07-19 07:00:00,33,18.5,18.5,100,100,100,80,80,80,120,120,120,70,70,70,5,4,6,3.5
2021-07-19 08:00:00,33,18.5,18.5,100,100,100,80,80,80,120,120,120,70,70,70,5,4,6,3.5
2021-07-19 09:00:00,33,20.5,20.5,120,120,120,100,100,100,120,120,120,70,70,70,6,5,6,3.5
2021-07-19 10:00:00,33,20.5,20.5,120,120,120,100,100,100,120,120,120,70,70,70,6,5,6,3.5
2021-07-19 11:00:00,33,20.5,20.5,120,120,120,100,100,100,120,120,120,70,70,70,6,5,6,3.5
2021-07-19 12:00:00,33,20.5,20.5,120,120,120,100,100,100,120,120,120,70,70,70,6,5,6,3.5
2021-07-19 13:00:00,33,18,18,90,90,90,90,90,90,110,110,110,70,70,70,4.5,4.5,5.5,3.5
2021-07-19 14:00:00,33,18,18,90,90,90,90,90,90,110,110,110,70,70,70,4.5,4.5,5.5,3.5
2021-07-19 15:00:00,33,17.2,17.2,82,82,82,90,90,90,104,104,104,66,66,66,4.1,4.5,5.2,3.4
2021-07-19 16:00:00,33,16,16,78,78,78,88,88,88,88,88,88,65,65,65,3.9,4.4,4.4,3.3
2021-07-19 17:00:00,33,15.6,15.6,76,76,76,86,86,86,86,86,86,64,64,64,3.8,4.3,4.3,3.2
2021-07-19 18:00:00,33,17.5,17.5,90,90,90,94,94,94,94,94,94,72,72,72,4.5,4.7,4.7,3.6
2021-07-19 19:00:00,33,17.5,17.5,90,90,90,94,94,94,94,94,94,72,72,72,4.5,4.7,4.7,3.6
2021-07-19 19:30:00,33,18.1,18.1,90,90,90,100,100,100,96,96,96,76,76,76,4.5,5,4.8,9.8
2021-07-19 20:00:00,28,18.1,18.1,90,90,90,100,100,100,96,96,96,76,76,76,4.5,5,4.8,3.8
2021-07-19 21:00:00,28,15.7,18.1,42,42,42,100,100,100,96,96,96,76,76,76,2.1,5,4.8,3.8
2021-07-19 22:00:00,28,17.8,17.8,206,240,274,235,294,245,272,273,257,198,200,197,4.5,4.7,4.9,3.7
2021-07-19 23:00:00,28,17.8,17.8,206,240,274,235,294,245,272,273,257,198,200,197,4.5,4.7,4.9,3.7
2021-07-21 00:00:00,22,14.1,14.1,80,79,79,80,80,80,74,74,74,60,58,58,3.9,4,3.4,2.8
2021-07-21 00:00:00,28,15.4,15.4,46,45,46,72,70,73,100,100,100,90,91,92,2.3,3.6,5,4.5
2021-07-21 01:00:00,28,15.4,15.4,46,44,45,72,70,73,100,100,101,90,91,93,2.3,3.6,5,4.5
2021-07-21 01:00:00,22,14.1,14.1,80,77,80,80,80,80,74,74,74,60,58,58,3.9,4,3.4,2.8
2021-07-21 02:00:00,22,14,14,80,78,78,80,80,80,74,74,74,60,57,57,3.9,4,3.4,2.8
2021-07-21 02:00:00,28,15,15,40,41,43,72,70,73,100,103,110,91,92,90,2,3.5,5,4.5
2021-07-21 03:00:00,28,15,15,40,41,43,72,70,73,101,104,109,91,90,90,2,3.5,5,4.5
2021-07-21 03:00:00,22,13.2,13.2,70,70,70,73,73,73,64,63,63,58,57,57,3.5,3.7,3.2,2.8
2021-07-21 04:00:00,22,11.8,11.8,68,68,68,60,60,60,60,60,60,48,48,48,3.4,3,3,2.4
2021-07-21 04:00:00,28,15.1,15.1,41,42,40,72,70,74,102,100,104,92,91,93,2.1,3.5,5.6,4.5
2021-07-21 05:00:00,22,11.8,11.8,68,68,68,60,60,60,60,60,60,48,48,48,3.4,3,3,2.4
2021-07-21 05:00:00,28,15.2,15.2,40,40,42,72,70,73,100,103,104,90,90,92,2.2,3.5,5,4.5
2021-07-21 06:00:00,28,13.8,13.8,44,43,43,47,49,48,92,93,94,90,91,94,2.3,2.7,4.7,4.1
2021-07-21 06:00:00,22,11.8,11.8,68,68,68,60,60,60,60,60,60,48,48,48,3.4,3,3,2.4
2021-07-21 07:00:00,22,11.7,11.7,70,70,70,60,60,60,60,60,60,50,50,50,3.4,3,3,2.3
2021-07-21 07:00:00,28,14.4,14.4,48,48,49,58,59,58,91,93,92,92,92,90,2.4,2.9,4.6,4.5
2021-07-21 08:00:00,22,11.8,11.8,70,70,70,60,60,60,60,60,60,50,50,50,3.5,3,3,2.3
2021-07-21 08:00:00,28,15.5,15.5,44,44,44,64,64,64,96,96,96,107,107,107,2.2,3.2,4.8,5.3
2021-07-21 09:00:00,,11.8,11.8,70,70,70,60,60,60,60,60,60,50,50,50,3.5,3,3,2.3
2021-07-21 10:00:00,,11.8,11.8,70,70,70,60,60,60,60,60,60,50,50,50,3.5,3,3,2.3
2021-07-21 11:00:00,22,11.8,11.8,70,70,70,60,60,60,60,60,60,50,50,50,3.5,3,3,2.3
2021-07-21 12:00:00,22,12,12,70,70,70,60,60,60,60,60,60,50,50,50,3.5,3,3,2.5
2021-07-21 13:00:00,22,10.7,10.7,60,60,60,50,50,50,60,60,60,42,42,42,5,2.5,3,2.2
2021-07-21 14:00:00,22,10.7,10.7,60,60,60,50,50,50,60,60,60,42,42,42,3,2.5,3,2.2
2021-07-21 14:00:00,25,16.7,16.7,52,52,52,80,80,80,100,100,100,102,102,102,2.6,4,5,5.1
2021-07-21 15:00:00,22,11.7,11.7,65,65,65,60,60,60,60,60,60,50,50,50,3.2,3,3,2.5
2021-07-21 15:00:00,25,16.8,16.8,40,40,40,80,80,80,110,110,110,105,105,105,2,4,5.5,5.3
2021-07-21 16:00:00,22,11.7,11.7,65,65,65,60,60,60,60,60,60,50,50,50,3.2,3,3,2.5
2021-07-21 16:00:00,33,17,17,48,48,48,80,80,80,110,110,110,105,105,105,2.4,4,5.5,5.3
2021-07-21 17:00:00,33,15.2,15.2,38,38,38,66,66,66,100,100,100,87,87,87,1.9,3.6,5,4.7
2021-07-21 17:00:00,22,11.7,11.7,65,65,65,60,60,60,60,60,60,50,50,50,3.2,3,3,2.5
2021-07-21 18:00:00,33,15.2,15.2,38,38,38,66,66,66,100,100,100,87,87,87,1.9,3.9,5,4.7
2021-07-21 18:00:00,22,12.1,12.1,66,66,66,60,60,60,56,56,56,60,60,60,3.3,3,2.8,3
2021-07-21 19:00:00,22,12.8,12.8,74,74,74,66,66,66,60,60,60,56,56,56,3.7,3.3,3,2.8
2021-07-21 19:00:00,33,16.5,16.5,44,44,44,68,68,68,108,108,108,100,100,100,2.4,3.7,5.4,5
2021-07-21 19:30:00,22,12.8,12.8,74,74,74,66,66,66,60,60,60,56,56,56,3.7,3.3,3,2.8
2021-07-21 19:30:00,33,16.5,16.5,44,44,44,68,68,68,108,108,108,100,100,100,2.4,3.7,5.4,5
2021-07-21 20:00:00,33,16.8,16.8,48,48,48,68,68,68,108,108,108,100,100,100,2.8,3.7,5.4,5
2021-07-21 20:00:00,25,14.9,14,80,80,80,70,70,70,70,70,70,60,60,60,4,3.5,3.5,3
2021-07-21 21:00:00,28,14,14,80,80,80,70,70,70,70,70,70,60,60,60,4,3.5,3.5,3
2021-07-21 21:00:00,33,16.8,16.8,48,48,48,68,68,68,110,110,110,100,100,100,2.8,3.7,5.5,5
2021-07-21 22:00:00,33,16.8,16.8,48,48,48,68,68,68,110,110,110,100,100,100,2.8,3.7,5.5,5
2021-07-21 22:00:00,28,14,14,80,80,80,70,70,70,70,70,70,60,60,60,4,3.5,3.5,3
2021-07-21 23:00:00,28,14,14,80,80,80,70,70,70,70,70,70,60,60,60,4,3.5,3.5,3
2021-07-21 23:00:00,33,16.8,16.8,48,48,48,68,68,68,110,110,110,100,100,100,2.8,3.7,5.5,5
2021-07-23 00:00:00,28,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 01:00:00,28,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 02:00:00,27,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 03:00:00,28,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 04:00:00,28,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 05:00:00,28,13.9,13.9,208,208,208,196,196,196,186,186,186,160,160,160,4,3.6,3.4,2.9
2021-07-23 06:00:00,28,12.4,12.4,182,182,182,196,196,196,155,155,155,136,136,136,3.5,3.6,2.8,2.5
2021-07-23 07:00:00,28,12.4,12.4,182,182,182,155,155,155,155,155,155,136,136,136,3.5,2.8,2.8,2.5
2021-07-23 08:00:00,28,11.1,11.1,64,64,64,56,56,56,54,54,54,48,48,48,3.2,2.8,2.7,2.4
2021-07-23 09:00:00,28,10.1,10.1,54,54,54,52,52,53,50,50,50,46,46,47,2.7,2.7,2.5,2.3
2021-07-23 10:00:00,28,9.3,9.3,59,59,58,46,46,46,39,39,40,44,44,44,2.9,2.3,1.9,2.2
2021-07-23 11:00:00,28,10.4,10.4,60,59,59,54,54,54,52,52,52,44,44,44,2.9,2.7,2.6,2.2
2021-07-23 12:00:00,28,10.4,10.4,60,59,59,54,54,54,52,52,52,44,44,44,2.9,2.7,2.6,2.2
2021-07-23 13:00:00,28,10.4,10.4,60,58,59,54,54,56,52,53,52,44,44,44,2.9,2.7,2.6,2.2
2021-07-23 14:00:00,28,10.4,10.4,60,58,58,54,54,54,52,53,52,44,44,44,2.9,2.7,2.6,2.2
2021-07-23 15:00:00,28,10.4,10.4,60,58,58,54,54,54,52,53,53,44,44,44,2.9,2.7,2.6,2.2
2021-07-23 16:00:00,28,10.6,10.6,60,60,60,55,55,55,53,53,53,44,44,44,3,2.7,2.7,2.2
2021-07-23 17:00:00,28,10.6,10.6,60,60,60,55,55,55,53,53,53,44,44,44,3,2.7,2.7,2.2
2021-07-23 18:00:00,28,10.6,10.6,60,60,60,55,55,55,53,53,53,44,44,44,3,2.7,2.7,2.2
2021-07-23 19:00:00,28,13.3,13.3,80,80,80,60,60,60,70,70,70,56,56,56,4,3,3.5,2.8
2021-07-23 19:30:00,28,13.3,13.3,80,80,80,60,60,60,70,70,70,56,56,56,4,3,3.5,2.8
2021-07-23 20:00:00,28,13.3,13.3,80,80,80,60,60,60,70,70,70,56,56,56,4,3,3.5,2.8
2021-07-23 21:00:00,28,13.3,13.3,80,80,80,60,60,60,70,70,70,56,56,56,4,3,3.5,2.8
2021-07-23 22:00:00,28,13.3,13.3,80,80,80,60,60,60,70,70,70,56,56,56,4,3,3.5,2.8
2021-07-23 23:00:00,28,13.4,13.4,80,80,80,68,68,68,64,64,64,56,56,56,4,3.4,3.2,2.8
2021-07-24 00:00:00,28,12.9,12.9,78,78,78,64,64,64,62,62,62,54,54,54,3.9,3.2,3.1,2.7
2021-07-24 01:00:00,28,12.6,12.6,77,77,77,62,62,62,62,62,62,52,52,52,3.8,3.1,3.1,2.6
2021-07-24 02:00:00,28,12.5,12.5,77,77,77,64,64,64,60,60,60,52,52,52,3.7,3.2,3,2.6
2021-07-24 03:00:00,28,12.2,12.2,77,77,77,60,60,60,60,60,60,50,50,50,3.7,3,3,2.5
2021-07-24 04:00:00,28,12.2,12.2,77,77,77,60,60,60,60,60,60,50,50,50,3.7,3,3,2.5
2021-07-24 05:00:00,28,11.9,11.9,72,72,72,58,58,58,58,58,58,50,50,50,3.6,2.9,2.9,2.5
2021-07-24 06:00:00,28,10.7,10.7,66,66,66,52,52,52,52,52,52,44,44,44,3.3,2.6,2.6,2.2
2021-07-24 07:00:00,28,10.8,10.8,66,66,66,52,52,52,52,52,52,46,46,46,3.3,2.6,2.6,2.3
2021-07-24 08:00:00,28,10.4,10.4,62,62,62,52,52,52,50,50,50,44,44,44,3.1,2.6,2.5,2.2
2021-07-24 09:00:00,28,10.9,10.9,60,60,60,64,64,64,50,50,50,44,44,44,3,3.2,2.5,2.2
2021-07-24 10:00:00,28,10.5,10.5,60,60,60,58,58,58,50,50,50,42,42,42,3,2.9,2.5,2.1
2021-07-24 11:00:00,28,10.5,10.5,60,60,60,58,58,58,50,50,50,42,42,42,3,2.9,2.5,2.1
2021-07-24 12:00:00,28,11.3,11.3,70,70,70,60,60,60,52,52,52,44,44,44,3.5,3,2.6,2.2
2021-07-24 13:00:00,28,11.2,11.2,66,66,66,60,60,60,54,54,54,44,44,44,3.3,3,2.7,2.2
2021-07-24 14:00:00,28,11.2,11.2,66,66,66,60,60,60,52,52,52,46,46,46,3.3,3,2.6,2.3
2021-07-24 15:00:00,28,,,70,70,70,64,64,64,60,60,60,48,48,48,3.5,3.2,3,2.4
2021-07-24 16:00:00,28,12.1,12.1,70,70,70,64,64,64,60,60,60,48,48,48,3.5,3.2,3,2.4
2021-07-24 17:00:00,28,11.7,11.7,68,68,68,58,58,58,56,56,56,46,46,46,3.4,2.9,2.8,2.6
2021-07-24 18:00:00,28,11.7,11.7,68,68,68,58,58,58,56,56,56,46,46,46,3.4,2.9,2.8,2.6
2021-07-24 19:00:00,28,12.3,12.3,72,72,72,64,64,64,60,60,60,50,50,50,3.6,3.2,3,2.5
2021-07-24 19:30:00,28,12.3,12.3,72,72,72,64,64,64,60,60,60,50,50,50,3.6,3.2,3,2.5
2021-07-24 20:00:00,28,14.1,14.1,90,90,90,70,70,70,66,66,66,58,58,58,4.5,3.5,3.3,2.8
2021-07-24 21:00:00,28,14.1,14.1,91,90,90,70,70,70,66,66,66,58,58,58,4.5,3.5,3.3,2.8
2021-07-24 22:00:00,28,14.3,14.3,92,92,92,70,70,,66,66,66,58,58,58,4.6,,3.3,2.9
2021-07-24 23:00:00,28,14.3,14.3,92,92,92,70,70,70,66,66,66,58,58,58,4.6,3.5,3.3,2.9
2021-07-25 00:00:00,28,13.1,13.1,80,80,80,64,64,64,64,64,64,56,56,56,4,3.2,3.2,2.7
2021-07-25 01:00:00,28,13.1,13.1,80,80,80,64,64,64,64,64,64,56,56,56,4,3.2,3.2,2.7
2021-07-25 02:00:00,28,13.1,13.1,80,80,80,64,64,64,64,64,64,56,56,56,4,3.2,3.2,2.7
2021-07-25 03:00:00,28,13.1,13.1,80,80,80,64,64,64,64,64,64,56,56,56,4,3.2,3.2,2.7
2021-07-25 07:00:00,28,13.1,13.1,80,80,80,64,64,64,64,64,64,56,56,56,4,3.2,3.2,3.7
2021-07-25 08:00:00,25,11.5,11.5,70,70,70,50,50,50,60,60,60,50,50,50,3.5,2.5,3,2.5
2021-07-25 09:00:00,25,13,13,100,100,100,60,60,60,50,50,50,50,50,50,5,3,2.5,2.5
2021-07-25 10:00:00,25,12.5,12.5,70,70,70,70,70,70,60,60,60,50,50,50,3.5,3.5,3,2.5
2021-07-25 11:00:00,25,12.5,12.5,70,70,70,70,70,70,60,60,60,50,50,50,3.5,3.5,3,2.5
2021-07-25 12:00:00,25,12.5,12.5,70,70,70,70,70,70,60,60,60,50,50,50,3.5,3.5,3,2.5
2021-07-25 13:00:00,25,12.5,12.5,70,70,70,70,70,70,60,60,60,50,50,50,3.5,3.5,3,2.5
2021-07-25 14:00:00,22,12.5,12.5,70,70,70,70,70,70,60,60,60,50,50,50,3.5,3.5,3,2.5
2021-07-25 15:00:00,22,12.5,12.5,76,76,76,65,65,65,60,60,60,48,48,48,3.8,3.3,3,2.4
2021-07-25 16:00:00,22,12.2,12.2,76,76,76,65,65,65,56,56,56,48,48,48,3.7,3.3,2.8,2.4
2021-07-25 17:00:00,22,12.2,12.2,76,76,76,65,65,65,56,56,56,48,48,48,3.7,3.3,2.8,2.4
2021-07-25 18:00:00,25,11.4,11.4,72,72,72,60,60,60,50,50,50,45,45,45,3.6,3,2.5,2.3
2021-07-25 19:00:00,25,14.3,14.3,86,86,86,74,74,74,66,66,66,60,60,60,4.3,3.7,3.3,3
2021-07-25 19:30:00,25,14.2,14.2,86,86,86,72,72,72,66,66,66,60,60,60,4.3,3.6,3.3,3
2021-07-25 20:00:00,25,14.2,14.2,86,86,86,72,72,72,66,66,66,60,60,60,4.3,3.6,3.3,3
2021-07-25 21:00:00,25,15.1,15.1,90,90,90,80,80,80,70,70,70,62,62,62,4.5,4,3.9,3.1
2021-07-25 22:00:00,25,14.4,14.4,90,90,90,74,74,74,72,72,72,62,62,62,4.5,3.7,3.1,3.1
2021-07-25 23:00:00,25,14.8,14.8,90,90,90,74,74,74,70,70,70,62,62,62,4.5,3.7,3.5,3.1
2021-07-26 00:00:00,25,14.2,14.2,84,84,84,70,70,70,70,70,70,60,60,60,4.2,3.5,3.5,3
2021-07-26 01:00:00,25,13.7,13.7,84,84,84,68,68,68,66,66,66,56,56,56,4.2,3.4,3.3,2.8
2021-07-26 02:00:00,25,13.7,13.7,84,84,84,68,68,68,66,66,66,56,56,56,4.2,3.4,3.3,2.8
2021-07-26 03:00:00,25,13.2,13.2,80,80,80,68,68,68,60,60,60,56,56,56,4,3.4,3,2.8
2021-07-26 04:00:00,25,11.5,11.5,70,70,70,56,56,56,56,56,56,48,48,48,3.5,2.8,2.8,2.4
2021-07-26 05:00:00,25,11.5,11.5,70,70,70,56,56,56,56,56,56,48,48,48,3.5,2.8,2.8,2.4
2021-07-26 06:00:00,25,11.5,11.5,70,70,70,56,56,56,56,56,56,48,48,48,3.5,2.8,2.8,2.4
2021-07-26 07:00:00,25,11.5,11.5,70,70,70,56,56,56,56,56,56,48,48,48,3.5,2.8,2.8,2.4
2021-07-26 08:00:00,25,11.6,11.6,70,70,70,58,58,58,56,56,56,48,48,48,3.5,2.9,2.8,2.4
2021-07-26 09:00:00,25,12.3,12.3,82,82,82,60,60,60,56,56,56,48,48,48,4.1,3,2.8,2.4
2021-07-26 10:00:00,25,12.5,12.5,82,82,82,68,68,68,56,56,56,46,46,46,4.1,3.4,2.8,2.3
